case_id,scenario,n_affected,lag,vis_condition,channel,true_role,sub_role,break_type,homogeneous,pred_role,correct,parse_status
NA5_LAG10_025_subplot,NA5_LAG10,5.0,10.0,subplot,6,affected,mild,C1,True,unrelated,False,OK
NA5_LAG10_026_overlay,NA5_LAG10,5.0,10.0,overlay,1,affected,cascade,C1,True,affected,True,OK
NA5_LAG10_026_overlay,NA5_LAG10,5.0,10.0,overlay,2,affected,cascade,C1,True,affected,True,OK
NA5_LAG10_026_overlay,NA5_LAG10,5.0,10.0,overlay,4,affected,cascade,C1,True,affected,True,OK
NA5_LAG10_026_overlay,NA5_LAG10,5.0,10.0,overlay,5,affected,cascade,C1,True,affected,True,OK
NA5_LAG10_026_overlay,NA5_LAG10,5.0,10.0,overlay,6,affected,cascade,C1,True,affected,True,OK
NA5_LAG10_026_subplot,NA5_LAG10,5.0,10.0,subplot,1,affected,cascade,C1,True,unrelated,False,OK
NA5_LAG10_026_subplot,NA5_LAG10,5.0,10.0,subplot,2,affected,cascade,C1,True,unrelated,False,OK
NA5_LAG10_026_subplot,NA5_LAG10,5.0,10.0,subplot,4,affected,cascade,C1,True,unrelated,False,OK
NA5_LAG10_026_subplot,NA5_LAG10,5.0,10.0,subplot,5,affected,cascade,C1,True,unrelated,False,OK
NA5_LAG10_026_subplot,NA5_LAG10,5.0,10.0,subplot,6,affected,cascade,C1,True,unrelated,False,OK
NA5_LAG10_027_overlay,NA5_LAG10,5.0,10.0,overlay,1,affected,mild,C2,False,affected,True,OK
NA5_LAG10_027_overlay,NA5_LAG10,5.0,10.0,overlay,2,affected,mild,C1,True,affected,True,OK
NA5_LAG10_027_overlay,NA5_LAG10,5.0,10.0,overlay,3,affected,mild,C1,True,affected,True,OK
NA5_LAG10_027_overlay,NA5_LAG10,5.0,10.0,overlay,5,affected,mild,C1,True,affected,True,OK
NA5_LAG10_027_overlay,NA5_LAG10,5.0,10.0,overlay,6,affected,mild,C3,False,unrelated,False,OK
NA5_LAG10_027_subplot,NA5_LAG10,5.0,10.0,subplot,1,affected,mild,C2,False,affected,True,OK
NA5_LAG10_027_subplot,NA5_LAG10,5.0,10.0,subplot,2,affected,mild,C1,True,affected,True,OK
NA5_LAG10_027_subplot,NA5_LAG10,5.0,10.0,subplot,3,affected,mild,C1,True,unrelated,False,OK
NA5_LAG10_027_subplot,NA5_LAG10,5.0,10.0,subplot,5,affected,mild,C1,True,affected,True,OK
NA5_LAG10_027_subplot,NA5_LAG10,5.0,10.0,subplot,6,affected,mild,C3,False,unrelated,False,OK
NA5_LAG10_028_overlay,NA5_LAG10,5.0,10.0,overlay,2,affected,cascade,C1,False,root,False,OK
NA5_LAG10_028_overlay,NA5_LAG10,5.0,10.0,overlay,3,affected,cascade,C2,True,unrelated,False,OK
NA5_LAG10_028_overlay,NA5_LAG10,5.0,10.0,overlay,4,affected,cascade,C2,True,unrelated,False,OK
NA5_LAG10_028_overlay,NA5_LAG10,5.0,10.0,overlay,5,affected,mild,C2,True,affected,True,OK
NA5_LAG10_028_overlay,NA5_LAG10,5.0,10.0,overlay,6,affected,cascade,C3,False,affected,True,OK
NA5_LAG10_028_subplot,NA5_LAG10,5.0,10.0,subplot,2,affected,cascade,C1,False,affected,True,OK
NA5_LAG10_028_subplot,NA5_LAG10,5.0,10.0,subplot,3,affected,cascade,C2,True,unrelated,False,OK
NA5_LAG10_028_subplot,NA5_LAG10,5.0,10.0,subplot,4,affected,cascade,C2,True,unrelated,False,OK
NA5_LAG10_028_subplot,NA5_LAG10,5.0,10.0,subplot,5,affected,mild,C2,True,unrelated,False,OK
NA5_LAG10_028_subplot,NA5_LAG10,5.0,10.0,subplot,6,affected,cascade,C3,False,root,False,OK
NA5_LAG10_029_overlay,NA5_LAG10,5.0,10.0,overlay,1,affected,mild,C4,True,affected,True,OK
NA5_LAG10_029_overlay,NA5_LAG10,5.0,10.0,overlay,2,affected,cascade,C3,False,affected,True,OK
NA5_LAG10_029_overlay,NA5_LAG10,5.0,10.0,overlay,3,affected,mild,C4,True,affected,True,OK
NA5_LAG10_029_overlay,NA5_LAG10,5.0,10.0,overlay,4,affected,mild,C5,False,affected,True,OK
NA5_LAG10_029_overlay,NA5_LAG10,5.0,10.0,overlay,5,affected,cascade,C2,False,root,False,OK
NA5_LAG10_029_subplot,NA5_LAG10,5.0,10.0,subplot,1,affected,mild,C4,True,unrelated,False,OK
NA5_LAG10_029_subplot,NA5_LAG10,5.0,10.0,subplot,2,affected,cascade,C3,False,affected,True,OK
NA5_LAG10_029_subplot,NA5_LAG10,5.0,10.0,subplot,3,affected,mild,C4,True,unrelated,False,OK
NA5_LAG10_029_subplot,NA5_LAG10,5.0,10.0,subplot,4,affected,mild,C5,False,unrelated,False,OK
NA5_LAG10_029_subplot,NA5_LAG10,5.0,10.0,subplot,5,affected,cascade,C2,False,unrelated,False,OK
NA5_LAG50_000_overlay,NA5_LAG50,5.0,50.0,overlay,1,affected,cascade,C5,False,affected,True,OK
NA5_LAG50_000_overlay,NA5_LAG50,5.0,50.0,overlay,2,affected,cascade,C2,False,root,False,OK
NA5_LAG50_000_overlay,NA5_LAG50,5.0,50.0,overlay,3,affected,mild,C2,False,affected,True,OK
NA5_LAG50_000_overlay,NA5_LAG50,5.0,50.0,overlay,5,affected,mild,C1,True,affected,True,OK
NA5_LAG50_000_overlay,NA5_LAG50,5.0,50.0,overlay,6,affected,cascade,C1,True,unrelated,False,OK
NA5_LAG50_000_subplot,NA5_LAG50,5.0,50.0,subplot,1,affected,cascade,C5,False,affected,True,OK
NA5_LAG50_000_subplot,NA5_LAG50,5.0,50.0,subplot,2,affected,cascade,C2,False,root,False,OK
NA5_LAG50_000_subplot,NA5_LAG50,5.0,50.0,subplot,3,affected,mild,C2,False,affected,True,OK
NA5_LAG50_000_subplot,NA5_LAG50,5.0,50.0,subplot,5,affected,mild,C1,True,affected,True,OK
NA5_LAG50_000_subplot,NA5_LAG50,5.0,50.0,subplot,6,affected,cascade,C1,True,unrelated,False,OK
NA5_LAG50_001_overlay,NA5_LAG50,5.0,50.0,overlay,1,affected,cascade,C3,False,affected,True,OK
NA5_LAG50_001_overlay,NA5_LAG50,5.0,50.0,overlay,3,affected,cascade,C2,True,unrelated,False,OK
NA5_LAG50_001_overlay,NA5_LAG50,5.0,50.0,overlay,4,affected,mild,C2,True,affected,True,OK
NA5_LAG50_001_overlay,NA5_LAG50,5.0,50.0,overlay,5,affected,cascade,C2,True,unrelated,False,OK
NA5_LAG50_001_overlay,NA5_LAG50,5.0,50.0,overlay,6,affected,mild,C2,True,unrelated,False,OK
NA5_LAG50_001_subplot,NA5_LAG50,5.0,50.0,subplot,1,affected,cascade,C3,False,unrelated,False,OK
NA5_LAG50_001_subplot,NA5_LAG50,5.0,50.0,subplot,3,affected,cascade,C2,True,affected,True,OK
NA5_LAG50_001_subplot,NA5_LAG50,5.0,50.0,subplot,4,affected,mild,C2,True,unrelated,False,OK
NA5_LAG50_001_subplot,NA5_LAG50,5.0,50.0,subplot,5,affected,cascade,C2,True,affected,True,OK
NA5_LAG50_001_subplot,NA5_LAG50,5.0,50.0,subplot,6,affected,mild,C2,True,unrelated,False,OK
NA5_LAG50_002_overlay,NA5_LAG50,5.0,50.0,overlay,1,affected,mild,C3,False,root,False,OK
NA5_LAG50_002_overlay,NA5_LAG50,5.0,50.0,overlay,2,affected,mild,C1,True,affected,True,OK
NA5_LAG50_002_overlay,NA5_LAG50,5.0,50.0,overlay,3,affected,cascade,C1,True,affected,True,OK
NA5_LAG50_002_overlay,NA5_LAG50,5.0,50.0,overlay,5,affected,cascade,C1,True,affected,True,OK
NA5_LAG50_002_overlay,NA5_LAG50,5.0,50.0,overlay,6,affected,mild,C5,False,affected,True,OK
NA5_LAG50_002_subplot,NA5_LAG50,5.0,50.0,subplot,1,affected,mild,C3,False,unrelated,False,OK
NA5_LAG50_002_subplot,NA5_LAG50,5.0,50.0,subplot,2,affected,mild,C1,True,unrelated,False,OK
NA5_LAG50_002_subplot,NA5_LAG50,5.0,50.0,subplot,3,affected,cascade,C1,True,root,False,OK
NA5_LAG50_002_subplot,NA5_LAG50,5.0,50.0,subplot,5,affected,cascade,C1,True,affected,True,OK
NA5_LAG50_002_subplot,NA5_LAG50,5.0,50.0,subplot,6,affected,mild,C5,False,unrelated,False,OK
NA5_LAG50_003_overlay,NA5_LAG50,5.0,50.0,overlay,1,affected,mild,C3,False,unrelated,False,OK
NA5_LAG50_003_overlay,NA5_LAG50,5.0,50.0,overlay,2,affected,cascade,C4,True,unrelated,False,OK
NA5_LAG50_003_overlay,NA5_LAG50,5.0,50.0,overlay,3,affected,cascade,C4,True,unrelated,False,OK
NA5_LAG50_003_overlay,NA5_LAG50,5.0,50.0,overlay,5,affected,mild,C2,False,affected,True,OK
NA5_LAG50_003_overlay,NA5_LAG50,5.0,50.0,overlay,6,affected,mild,C4,True,affected,True,OK
NA5_LAG50_003_subplot,NA5_LAG50,5.0,50.0,subplot,1,affected,mild,C3,False,unrelated,False,OK
NA5_LAG50_003_subplot,NA5_LAG50,5.0,50.0,subplot,2,affected,cascade,C4,True,unrelated,False,OK
NA5_LAG50_003_subplot,NA5_LAG50,5.0,50.0,subplot,3,affected,cascade,C4,True,unrelated,False,OK
NA5_LAG50_003_subplot,NA5_LAG50,5.0,50.0,subplot,5,affected,mild,C2,False,unrelated,False,OK
NA5_LAG50_003_subplot,NA5_LAG50,5.0,50.0,subplot,6,affected,mild,C4,True,unrelated,False,OK
NA5_LAG50_004_overlay,NA5_LAG50,5.0,50.0,overlay,1,affected,mild,C4,False,unrelated,False,OK
NA5_LAG50_004_overlay,NA5_LAG50,5.0,50.0,overlay,2,affected,cascade,C5,True,unrelated,False,OK
NA5_LAG50_004_overlay,NA5_LAG50,5.0,50.0,overlay,3,affected,cascade,C5,True,unrelated,False,OK
NA5_LAG50_004_overlay,NA5_LAG50,5.0,50.0,overlay,4,affected,cascade,C5,True,unrelated,False,OK
NA5_LAG50_004_overlay,NA5_LAG50,5.0,50.0,overlay,6,affected,mild,C5,True,affected,True,OK
NA5_LAG50_004_subplot,NA5_LAG50,5.0,50.0,subplot,1,affected,mild,C4,False,unrelated,False,OK
NA5_LAG50_004_subplot,NA5_LAG50,5.0,50.0,subplot,2,affected,cascade,C5,True,unrelated,False,OK
NA5_LAG50_004_subplot,NA5_LAG50,5.0,50.0,subplot,3,affected,cascade,C5,True,unrelated,False,OK
NA5_LAG50_004_subplot,NA5_LAG50,5.0,50.0,subplot,4,affected,cascade,C5,True,unrelated,False,OK
NA5_LAG50_004_subplot,NA5_LAG50,5.0,50.0,subplot,6,affected,mild,C5,True,unrelated,False,OK
NA5_LAG50_005_overlay,NA5_LAG50,5.0,50.0,overlay,2,affected,mild,C4,False,affected,True,OK
NA5_LAG50_005_overlay,NA5_LAG50,5.0,50.0,overlay,3,affected,cascade,C3,True,affected,True,OK
NA5_LAG50_005_overlay,NA5_LAG50,5.0,50.0,overlay,4,affected,cascade,C3,True,affected,True,OK
NA5_LAG50_005_overlay,NA5_LAG50,5.0,50.0,overlay,5,affected,cascade,C3,True,root,False,OK
NA5_LAG50_005_overlay,NA5_LAG50,5.0,50.0,overlay,6,affected,cascade,C2,False,affected,True,OK
NA5_LAG50_005_subplot,NA5_LAG50,5.0,50.0,subplot,2,affected,mild,C4,False,affected,True,OK
NA5_LAG50_005_subplot,NA5_LAG50,5.0,50.0,subplot,3,affected,cascade,C3,True,unrelated,False,OK
NA5_LAG50_005_subplot,NA5_LAG50,5.0,50.0,subplot,4,affected,cascade,C3,True,unrelated,False,OK
NA5_LAG50_005_subplot,NA5_LAG50,5.0,50.0,subplot,5,affected,cascade,C3,True,unrelated,False,OK
NA5_LAG50_005_subplot,NA5_LAG50,5.0,50.0,subplot,6,affected,cascade,C2,False,root,False,OK
NA5_LAG50_006_overlay,NA5_LAG50,5.0,50.0,overlay,1,affected,cascade,C1,True,unrelated,False,OK
NA5_LAG50_006_overlay,NA5_LAG50,5.0,50.0,overlay,2,affected,cascade,C2,False,unrelated,False,OK
NA5_LAG50_006_overlay,NA5_LAG50,5.0,50.0,overlay,3,affected,mild,C5,False,affected,True,OK
NA5_LAG50_006_overlay,NA5_LAG50,5.0,50.0,overlay,4,affected,cascade,C1,True,unrelated,False,OK
NA5_LAG50_006_overlay,NA5_LAG50,5.0,50.0,overlay,6,affected,cascade,C1,True,unrelated,False,OK
NA5_LAG50_006_subplot,NA5_LAG50,5.0,50.0,subplot,1,affected,cascade,C1,True,affected,True,OK
NA5_LAG50_006_subplot,NA5_LAG50,5.0,50.0,subplot,2,affected,cascade,C2,False,root,False,OK
NA5_LAG50_006_subplot,NA5_LAG50,5.0,50.0,subplot,3,affected,mild,C5,False,affected,True,OK
NA5_LAG50_006_subplot,NA5_LAG50,5.0,50.0,subplot,4,affected,cascade,C1,True,unrelated,False,OK
NA5_LAG50_006_subplot,NA5_LAG50,5.0,50.0,subplot,6,affected,cascade,C1,True,affected,True,OK
NA5_LAG50_007_overlay,NA5_LAG50,5.0,50.0,overlay,1,affected,mild,C3,False,unrelated,False,OK
NA5_LAG50_007_overlay,NA5_LAG50,5.0,50.0,overlay,2,affected,cascade,C4,True,root,False,OK
NA5_LAG50_007_overlay,NA5_LAG50,5.0,50.0,overlay,3,affected,mild,C1,False,affected,True,OK
NA5_LAG50_007_overlay,NA5_LAG50,5.0,50.0,overlay,4,affected,cascade,C1,False,affected,True,OK
NA5_LAG50_007_overlay,NA5_LAG50,5.0,50.0,overlay,6,affected,cascade,C4,True,affected,True,OK
NA5_LAG50_007_subplot,NA5_LAG50,5.0,50.0,subplot,1,affected,mild,C3,False,affected,True,OK
NA5_LAG50_007_subplot,NA5_LAG50,5.0,50.0,subplot,2,affected,cascade,C4,True,affected,True,OK
NA5_LAG50_007_subplot,NA5_LAG50,5.0,50.0,subplot,3,affected,mild,C1,False,affected,True,OK
NA5_LAG50_007_subplot,NA5_LAG50,5.0,50.0,subplot,4,affected,cascade,C1,False,root,False,OK
NA5_LAG50_007_subplot,NA5_LAG50,5.0,50.0,subplot,6,affected,cascade,C4,True,unrelated,False,OK
NA5_LAG50_008_overlay,NA5_LAG50,5.0,50.0,overlay,1,affected,cascade,C3,True,unrelated,False,OK
NA5_LAG50_008_overlay,NA5_LAG50,5.0,50.0,overlay,2,affected,mild,C3,True,affected,True,OK
NA5_LAG50_008_overlay,NA5_LAG50,5.0,50.0,overlay,3,affected,mild,C2,False,affected,True,OK
NA5_LAG50_008_overlay,NA5_LAG50,5.0,50.0,overlay,4,affected,cascade,C2,False,root,False,OK
NA5_LAG50_008_overlay,NA5_LAG50,5.0,50.0,overlay,6,affected,cascade,C2,False,unrelated,False,OK
NA5_LAG50_008_subplot,NA5_LAG50,5.0,50.0,subplot,1,affected,cascade,C3,True,unrelated,False,OK
NA5_LAG50_008_subplot,NA5_LAG50,5.0,50.0,subplot,2,affected,mild,C3,True,unrelated,False,OK
NA5_LAG50_008_subplot,NA5_LAG50,5.0,50.0,subplot,3,affected,mild,C2,False,unrelated,False,OK
NA5_LAG50_008_subplot,NA5_LAG50,5.0,50.0,subplot,4,affected,cascade,C2,False,root,False,OK
NA5_LAG50_008_subplot,NA5_LAG50,5.0,50.0,subplot,6,affected,cascade,C2,False,affected,True,OK
NA5_LAG50_009_overlay,NA5_LAG50,5.0,50.0,overlay,1,affected,mild,C1,False,affected,True,OK
NA5_LAG50_009_overlay,NA5_LAG50,5.0,50.0,overlay,2,affected,cascade,C4,False,affected,True,OK
NA5_LAG50_009_overlay,NA5_LAG50,5.0,50.0,overlay,3,affected,cascade,C2,True,unrelated,False,OK
NA5_LAG50_009_overlay,NA5_LAG50,5.0,50.0,overlay,4,affected,cascade,C2,True,unrelated,False,OK
NA5_LAG50_009_overlay,NA5_LAG50,5.0,50.0,overlay,6,affected,cascade,C4,False,affected,True,OK
NA5_LAG50_009_subplot,NA5_LAG50,5.0,50.0,subplot,1,affected,mild,C1,False,unrelated,False,OK
NA5_LAG50_009_subplot,NA5_LAG50,5.0,50.0,subplot,2,affected,cascade,C4,False,unrelated,False,OK
NA5_LAG50_009_subplot,NA5_LAG50,5.0,50.0,subplot,3,affected,cascade,C2,True,root,False,OK
NA5_LAG50_009_subplot,NA5_LAG50,5.0,50.0,subplot,4,affected,cascade,C2,True,affected,True,OK
NA5_LAG50_009_subplot,NA5_LAG50,5.0,50.0,subplot,6,affected,cascade,C4,False,unrelated,False,OK
NA5_LAG50_010_overlay,NA5_LAG50,5.0,50.0,overlay,2,affected,cascade,C2,False,unrelated,False,OK
NA5_LAG50_010_overlay,NA5_LAG50,5.0,50.0,overlay,3,affected,cascade,C4,True,affected,True,OK
NA5_LAG50_010_overlay,NA5_LAG50,5.0,50.0,overlay,4,affected,mild,C4,True,affected,True,OK
NA5_LAG50_010_overlay,NA5_LAG50,5.0,50.0,overlay,5,affected,mild,C4,True,root,False,OK
NA5_LAG50_010_overlay,NA5_LAG50,5.0,50.0,overlay,6,affected,cascade,C1,False,affected,True,OK
NA5_LAG50_010_subplot,NA5_LAG50,5.0,50.0,subplot,2,affected,cascade,C2,False,root,False,OK
NA5_LAG50_010_subplot,NA5_LAG50,5.0,50.0,subplot,3,affected,cascade,C4,True,unrelated,False,OK
NA5_LAG50_010_subplot,NA5_LAG50,5.0,50.0,subplot,4,affected,mild,C4,True,affected,True,OK
NA5_LAG50_010_subplot,NA5_LAG50,5.0,50.0,subplot,5,affected,mild,C4,True,affected,True,OK
NA5_LAG50_010_subplot,NA5_LAG50,5.0,50.0,subplot,6,affected,cascade,C1,False,unrelated,False,OK
NA5_LAG50_011_overlay,NA5_LAG50,5.0,50.0,overlay,1,affected,mild,C4,False,affected,True,OK
NA5_LAG50_011_overlay,NA5_LAG50,5.0,50.0,overlay,2,affected,mild,C2,True,affected,True,OK
NA5_LAG50_011_overlay,NA5_LAG50,5.0,50.0,overlay,3,affected,cascade,C3,False,affected,True,OK
NA5_LAG50_011_overlay,NA5_LAG50,5.0,50.0,overlay,5,affected,cascade,C2,True,unrelated,False,OK
NA5_LAG50_011_overlay,NA5_LAG50,5.0,50.0,overlay,6,affected,cascade,C1,False,affected,True,OK
NA5_LAG50_011_subplot,NA5_LAG50,5.0,50.0,subplot,1,affected,mild,C4,False,affected,True,OK
NA5_LAG50_011_subplot,NA5_LAG50,5.0,50.0,subplot,2,affected,mild,C2,True,affected,True,OK
NA5_LAG50_011_subplot,NA5_LAG50,5.0,50.0,subplot,3,affected,cascade,C3,False,affected,True,OK
NA5_LAG50_011_subplot,NA5_LAG50,5.0,50.0,subplot,5,affected,cascade,C2,True,affected,True,OK
NA5_LAG50_011_subplot,NA5_LAG50,5.0,50.0,subplot,6,affected,cascade,C1,False,unrelated,False,OK
NA5_LAG50_012_overlay,NA5_LAG50,5.0,50.0,overlay,2,affected,mild,C4,False,affected,True,OK
NA5_LAG50_012_overlay,NA5_LAG50,5.0,50.0,overlay,3,affected,mild,C5,False,affected,True,OK
NA5_LAG50_012_overlay,NA5_LAG50,5.0,50.0,overlay,4,affected,cascade,C3,True,unrelated,False,OK
NA5_LAG50_012_overlay,NA5_LAG50,5.0,50.0,overlay,5,affected,cascade,C3,True,root,False,OK
NA5_LAG50_012_overlay,NA5_LAG50,5.0,50.0,overlay,6,affected,mild,C3,True,unrelated,False,OK
NA5_LAG50_012_subplot,NA5_LAG50,5.0,50.0,subplot,2,affected,mild,C4,False,affected,True,OK
NA5_LAG50_012_subplot,NA5_LAG50,5.0,50.0,subplot,3,affected,mild,C5,False,affected,True,OK
NA5_LAG50_012_subplot,NA5_LAG50,5.0,50.0,subplot,4,affected,cascade,C3,True,unrelated,False,OK
NA5_LAG50_012_subplot,NA5_LAG50,5.0,50.0,subplot,5,affected,cascade,C3,True,unrelated,False,OK
NA5_LAG50_012_subplot,NA5_LAG50,5.0,50.0,subplot,6,affected,mild,C3,True,affected,True,OK
NA5_LAG50_013_overlay,NA5_LAG50,5.0,50.0,overlay,1,affected,cascade,C4,False,root,False,OK
NA5_LAG50_013_overlay,NA5_LAG50,5.0,50.0,overlay,3,affected,mild,C1,False,unrelated,False,OK
NA5_LAG50_013_overlay,NA5_LAG50,5.0,50.0,overlay,4,affected,mild,C1,False,affected,True,OK
NA5_LAG50_013_overlay,NA5_LAG50,5.0,50.0,overlay,5,affected,cascade,C5,True,affected,True,OK
NA5_LAG50_013_overlay,NA5_LAG50,5.0,50.0,overlay,6,affected,cascade,C5,True,affected,True,OK
NA5_LAG50_013_subplot,NA5_LAG50,5.0,50.0,subplot,1,affected,cascade,C4,False,root,False,OK
NA5_LAG50_013_subplot,NA5_LAG50,5.0,50.0,subplot,3,affected,mild,C1,False,affected,True,OK
NA5_LAG50_013_subplot,NA5_LAG50,5.0,50.0,subplot,4,affected,mild,C1,False,affected,True,OK
NA5_LAG50_013_subplot,NA5_LAG50,5.0,50.0,subplot,5,affected,cascade,C5,True,unrelated,False,OK
NA5_LAG50_013_subplot,NA5_LAG50,5.0,50.0,subplot,6,affected,cascade,C5,True,affected,True,OK
NA5_LAG50_014_overlay,NA5_LAG50,5.0,50.0,overlay,1,affected,mild,C3,True,unrelated,False,OK
NA5_LAG50_014_overlay,NA5_LAG50,5.0,50.0,overlay,3,affected,cascade,C4,False,root,False,OK
NA5_LAG50_014_overlay,NA5_LAG50,5.0,50.0,overlay,4,affected,mild,C3,True,affected,True,OK
NA5_LAG50_014_overlay,NA5_LAG50,5.0,50.0,overlay,5,affected,mild,C3,True,unrelated,False,OK
NA5_LAG50_014_overlay,NA5_LAG50,5.0,50.0,overlay,6,affected,mild,C3,True,unrelated,False,OK
NA5_LAG50_014_subplot,NA5_LAG50,5.0,50.0,subplot,1,affected,mild,C3,True,affected,True,OK
NA5_LAG50_014_subplot,NA5_LAG50,5.0,50.0,subplot,3,affected,cascade,C4,False,unrelated,False,OK
NA5_LAG50_014_subplot,NA5_LAG50,5.0,50.0,subplot,4,affected,mild,C3,True,affected,True,OK
NA5_LAG50_014_subplot,NA5_LAG50,5.0,50.0,subplot,5,affected,mild,C3,True,affected,True,OK
NA5_LAG50_014_subplot,NA5_LAG50,5.0,50.0,subplot,6,affected,mild,C3,True,unrelated,False,OK
NA5_LAG50_015_overlay,NA5_LAG50,5.0,50.0,overlay,1,affected,mild,C5,True,affected,True,OK
NA5_LAG50_015_overlay,NA5_LAG50,5.0,50.0,overlay,2,affected,mild,C3,False,unrelated,False,OK
NA5_LAG50_015_overlay,NA5_LAG50,5.0,50.0,overlay,4,affected,cascade,C1,False,root,False,OK
NA5_LAG50_015_overlay,NA5_LAG50,5.0,50.0,overlay,5,affected,cascade,C5,True,affected,True,OK
NA5_LAG50_015_overlay,NA5_LAG50,5.0,50.0,overlay,6,affected,cascade,C4,False,affected,True,OK
NA5_LAG50_015_subplot,NA5_LAG50,5.0,50.0,subplot,1,affected,mild,C5,True,affected,True,OK
NA5_LAG50_015_subplot,NA5_LAG50,5.0,50.0,subplot,2,affected,mild,C3,False,affected,True,OK
NA5_LAG50_015_subplot,NA5_LAG50,5.0,50.0,subplot,4,affected,cascade,C1,False,root,False,OK
NA5_LAG50_015_subplot,NA5_LAG50,5.0,50.0,subplot,5,affected,cascade,C5,True,affected,True,OK
NA5_LAG50_015_subplot,NA5_LAG50,5.0,50.0,subplot,6,affected,cascade,C4,False,unrelated,False,OK
NA5_LAG50_016_overlay,NA5_LAG50,5.0,50.0,overlay,1,affected,mild,C3,False,affected,True,OK
NA5_LAG50_016_overlay,NA5_LAG50,5.0,50.0,overlay,3,affected,mild,C2,False,affected,True,OK
NA5_LAG50_016_overlay,NA5_LAG50,5.0,50.0,overlay,4,affected,mild,C5,True,affected,True,OK
NA5_LAG50_016_overlay,NA5_LAG50,5.0,50.0,overlay,5,affected,cascade,C2,False,root,False,OK
NA5_LAG50_016_overlay,NA5_LAG50,5.0,50.0,overlay,6,affected,cascade,C3,False,affected,True,OK
NA5_LAG50_016_subplot,NA5_LAG50,5.0,50.0,subplot,1,affected,mild,C3,False,affected,True,OK
NA5_LAG50_016_subplot,NA5_LAG50,5.0,50.0,subplot,3,affected,mild,C2,False,affected,True,OK
NA5_LAG50_016_subplot,NA5_LAG50,5.0,50.0,subplot,4,affected,mild,C5,True,affected,True,OK
NA5_LAG50_016_subplot,NA5_LAG50,5.0,50.0,subplot,5,affected,cascade,C2,False,root,False,OK
NA5_LAG50_016_subplot,NA5_LAG50,5.0,50.0,subplot,6,affected,cascade,C3,False,unrelated,False,OK
NA5_LAG50_017_overlay,NA5_LAG50,5.0,50.0,overlay,1,affected,mild,C2,False,affected,True,OK
NA5_LAG50_017_overlay,NA5_LAG50,5.0,50.0,overlay,3,affected,mild,C3,True,affected,True,OK
NA5_LAG50_017_overlay,NA5_LAG50,5.0,50.0,overlay,4,affected,cascade,C1,False,root,False,OK
NA5_LAG50_017_overlay,NA5_LAG50,5.0,50.0,overlay,5,affected,mild,C3,True,affected,True,OK
NA5_LAG50_017_overlay,NA5_LAG50,5.0,50.0,overlay,6,affected,cascade,C5,False,affected,True,OK
NA5_LAG50_017_subplot,NA5_LAG50,5.0,50.0,subplot,1,affected,mild,C2,False,unrelated,False,OK
NA5_LAG50_017_subplot,NA5_LAG50,5.0,50.0,subplot,3,affected,mild,C3,True,unrelated,False,OK
NA5_LAG50_017_subplot,NA5_LAG50,5.0,50.0,subplot,4,affected,cascade,C1,False,root,False,OK
NA5_LAG50_017_subplot,NA5_LAG50,5.0,50.0,subplot,5,affected,mild,C3,True,affected,True,OK
NA5_LAG50_017_subplot,NA5_LAG50,5.0,50.0,subplot,6,affected,cascade,C5,False,unrelated,False,OK
NA5_LAG50_018_overlay,NA5_LAG50,5.0,50.0,overlay,1,affected,cascade,C3,True,affected,True,OK
NA5_LAG50_018_overlay,NA5_LAG50,5.0,50.0,overlay,2,affected,mild,C3,True,unrelated,False,OK
NA5_LAG50_018_overlay,NA5_LAG50,5.0,50.0,overlay,3,affected,cascade,C1,False,affected,True,OK
NA5_LAG50_018_overlay,NA5_LAG50,5.0,50.0,overlay,5,affected,cascade,C4,False,affected,True,OK
NA5_LAG50_018_overlay,NA5_LAG50,5.0,50.0,overlay,6,affected,mild,C1,False,affected,True,OK
NA5_LAG50_018_subplot,NA5_LAG50,5.0,50.0,subplot,1,affected,cascade,C3,True,affected,True,OK
NA5_LAG50_018_subplot,NA5_LAG50,5.0,50.0,subplot,2,affected,mild,C3,True,affected,True,OK
NA5_LAG50_018_subplot,NA5_LAG50,5.0,50.0,subplot,3,affected,cascade,C1,False,root,False,OK
NA5_LAG50_018_subplot,NA5_LAG50,5.0,50.0,subplot,5,affected,cascade,C4,False,unrelated,False,OK
NA5_LAG50_018_subplot,NA5_LAG50,5.0,50.0,subplot,6,affected,mild,C1,False,unrelated,False,OK
NA5_LAG50_019_overlay,NA5_LAG50,5.0,50.0,overlay,1,affected,cascade,C2,False,unrelated,False,OK
NA5_LAG50_019_overlay,NA5_LAG50,5.0,50.0,overlay,2,affected,cascade,C3,True,unrelated,False,OK
NA5_LAG50_019_overlay,NA5_LAG50,5.0,50.0,overlay,3,affected,mild,C3,True,unrelated,False,OK
NA5_LAG50_019_overlay,NA5_LAG50,5.0,50.0,overlay,4,affected,cascade,C4,False,affected,True,OK
NA5_LAG50_019_overlay,NA5_LAG50,5.0,50.0,overlay,6,affected,mild,C3,True,affected,True,OK
NA5_LAG50_019_subplot,NA5_LAG50,5.0,50.0,subplot,1,affected,cascade,C2,False,root,False,OK
NA5_LAG50_019_subplot,NA5_LAG50,5.0,50.0,subplot,2,affected,cascade,C3,True,unrelated,False,OK
NA5_LAG50_019_subplot,NA5_LAG50,5.0,50.0,subplot,3,affected,mild,C3,True,affected,True,OK
